index,country,from_start,diag
2020,BD,0.38385704502380985,0.044078668319416335
2021,BD,0.3961001711113046,0.02426222274768532
2022,BD,0.4160779984365037,0.022728917624971774
1970,BE,0.0,0.0
1971,BE,0.08538385480281507,0.08538385480281507
1972,BE,0.13531626864960197,0.07305394654501364
1973,BE,0.07827172776048025,0.07390013751008265
1974,BE,0.1331717682594875,0.09609793842922673
1975,BE,0.07087693754360422,0.1328103222840065
1976,BE,0.11395362974310347,0.07045654414075467
1977,BE,0.09209605645249201,0.06213617313148328
1978,BE,0.09877270009283211,0.07471828263907467
1979,BE,0.08698425201157439,0.06752248109170682
1980,BE,0.08262769697162525,0.03909943853027738
1981,BE,0.11466354364905088,0.05874861689680435
1982,BE,0.12005299570403735,0.024910950352526485
1983,BE,0.1328382145586446,0.03416634880848586
1984,BE,0.14551897296995336,0.055423471932010894
1985,BE,0.13711708847617293,0.03900428111485928
1986,BE,0.12635927594260932,0.03698699235716406
1987,BE,0.12354403901194315,0.017153513722539256
1988,BE,0.08239945631249981,0.0671853091403177
1989,BE,0.08805906478291274,0.016512873091647253
1990,BE,0.08414203356311825,0.03107721457144143
1991,BE,0.10953441003192246,0.04402803851629189
1992,BE,0.08506448076340546,0.04639473368409325
1993,BE,0.1060139894495723,0.03650817988835014
1994,BE,0.09752280074105703,0.04270127892811126
1995,BE,0.07866112658886303,0.028734250897468807
1996,BE,0.08378228335401781,0.012957415336314284
1997,BE,0.08908500067920357,0.023811726344079017
1998,BE,0.07921066880006421,0.023465494224149813
1999,BE,0.0876514513032021,0.014774698495260788
2000,BE,0.09110506123193551,0.015168669947621859
2001,BE,0.08656866085944097,0.019628318408963393
2002,BE,0.0809644183061904,0.042830968689438885
2003,BE,0.09575898864352207,0.05466044320925042
2004,BE,0.11638573246613444,0.024476311542233422
2005,BE,0.10536782338805853,0.01868566205344436
2006,BE,0.11969035012221829,0.01941104220813662
2007,BE,0.13107449554817974,0.025971372902479674
2008,BE,0.14897272359508004,0.0220034274861564
2009,BE,0.15747064344305386,0.011568384725674981
2010,BE,0.16158751904921753,0.008131474033708199
2011,BE,0.1690922479856906,0.012426426161050542
2012,BE,0.17384963499884767,0.01781731081097583
2013,BE,0.1983145555509668,0.02765879548389423
2014,BE,0.20338842243604147,0.02425352216454964
2015,BE,0.20544601678890329,0.01688147778590929
2016,BE,0.20980681427593406,0.011939841378504876
2017,BE,0.2206772486772487,0.012948747459880876
2018,BE,0.23569803347176782,0.017623797801256846
